event_id,batch,track_name,beat_start,beat_duration,bar_index,section,source_row_start,source_row_end,pitch_midi,pitch_name,velocity,channel,program,scale,register_signal,motion_signal,direction_signal,direction_local_average,direction,scale_steps,tension_signal,growth_mass,leaf_energy,root_energy,vitality,growth_speed
245,R2,R2_harp,88.0,1.5,23,growth,8800,8899,71,B4,102,1,46,D dorian,0.6601433186245791,0.003680195836808706,0.6497796641108471,0.6499459458747242,-1,2,0.6438529779734707,0.6497796641108471,0.6601433186245791,0.6438529779734707,0.7854062231200934,0.003680195836808706
444,R3,R3_celesta,88.0,1.0,23,growth,8800,8899,69,A4,85,2,8,D dorian,0.4073256559918502,0.010118756498751724,0.2591896087183658,0.2602748801020265,-1,2,0.46724200392869547,0.2591896087183658,0.4073256559918502,0.46724200392869547,0.5795817374786995,0.010118756498751724
246,R2,R2_harp,89.0,1.5,23,growth,8900,8999,76,E5,102,1,46,D dorian,0.6602619745047742,0.007886489859468116,0.650915840644913,0.6498199963790277,1,2,0.6439084725036791,0.650915840644913,0.6602619745047742,0.6439084725036791,0.7853958734847701,0.007886489859468116
445,R3,R3_celesta,89.0,1.0,23,growth,8900,8999,74,D5,85,2,8,D dorian,0.4079476096471275,0.008562973116016401,0.2604489498216561,0.26013855952266435,1,2,0.4671942486067163,0.2604489498216561,0.4079476096471275,0.4671942486067163,0.5795495023187017,0.008562973116016401
446,R3,R3_celesta,91.0,1.0,23,growth,9100,9199,76,E5,85,2,8,D dorian,0.4075786284207217,0.00862939497476735,0.2607877183814774,0.260062687389638,1,2,0.4671808987898543,0.2607877183814774,0.4075786284207217,0.4671808987898543,0.5796069055905231,0.00862939497476735
447,R3,R3_celesta,92.0,1.0,24,growth,9200,9299,77,F5,85,2,8,D dorian,0.4075518252399997,0.006077142917303844,0.260953447039779,0.25987102015616725,1,2,0.4671093575763007,0.260953447039779,0.4075518252399997,0.4671093575763007,0.5796352272561218,0.006077142917303844
247,R2,R2_harp,93.0,1.5,24,growth,9300,9399,71,B4,102,1,46,D dorian,0.6601766576252791,0.008442543188372295,0.6496280726409308,0.6497330354816758,-1,2,0.643992594698868,0.6496280726409308,0.6601766576252791,0.643992594698868,0.7853541123054782,0.008442543188372295
448,R3,R3_celesta,93.0,1.0,24,growth,9300,9399,71,B4,85,2,8,D dorian,0.4076808841373882,0.004184866333637454,0.25824238246231035,0.25991742799831286,-1,2,0.4673049794087965,0.25824238246231035,0.4076808841373882,0.4673049794087965,0.5796601015699029,0.004184866333637454
45,R1,R1_marimba,94.0,1.0,24,growth,9400,9499,55,G3,89,0,12,D dorian,0.47770456983796195,0.004449748541212631,0.4328237232136629,0.4336713725354872,-1,2,0.4580319709218614,0.4328237232136629,0.47770456983796195,0.4580319709218614,0.626187233684341,0.004449748541212631
449,R3,R3_celesta,94.0,1.0,24,growth,9400,9499,69,A4,85,2,8,D dorian,0.4075277876479001,0.01335731085112224,0.2597564118608548,0.25982929946547,-1,2,0.46739209006523674,0.2597564118608548,0.4075277876479001,0.46739209006523674,0.5796120417561867,0.01335731085112224
450,R3,R3_celesta,95.0,1.0,24,growth,9500,9599,74,D5,85,2,8,D dorian,0.40714270275624287,0.01262721995354744,0.2602978381798986,0.260015436901157,1,2,0.4672266724208272,0.2602978381798986,0.40714270275624287,0.4672266724208272,0.5796000030657662,0.01262721995354744
248,R2,R2_harp,96.0,1.5,25,growth,9600,9699,76,E5,102,1,46,D dorian,0.6605929274944866,0.001833523922547199,0.6485736378054376,0.618042334100394,1,2,0.6441239503601441,0.6485736378054376,0.6605929274944866,0.6441239503601441,0.7853800999461304,0.001833523922547199
46,R1,R1_marimba,98.0,0.30682483086193024,25,growth,9800,9899,71,B4,89,0,12,D dorian,0.4779643628665027,0.9911469203539641,0.4341241543096512,0.39800584303397246,1,9,0.45808702530973666,0.4341241543096512,0.4779643628665027,0.45808702530973666,0.6262280142317923,0.9911469203539641
249,R2,R2_harp,98.0,0.3498292457634631,25,growth,9800,9899,81,A5,102,1,46,D dorian,0.6597944847120861,1.0,0.6491462288173154,0.5550749935397056,1,5,0.6438881755069852,0.6491462288173154,0.6597944847120861,0.6438881755069852,0.7853717363764036,1.0
451,R3,R3_celesta,98.0,0.2719311586052141,25,growth,9800,9899,62,D4,85,2,8,D dorian,0.4076041718722103,1.0,0.25965579302607056,0.43188279780280237,-1,9,0.46730078438975026,0.25965579302607056,0.4076041718722103,0.46730078438975026,0.5795686472702383,1.0
250,R2,R2_harp,98.5,0.3498292457634631,25,growth,9800,9899,81,A5,102,1,46,D dorian,0.6597944847120861,1.0,0.6491462288173154,0.5550749935397056,1,5,0.6438881755069852,0.6491462288173154,0.6597944847120861,0.6438881755069852,0.7853717363764036,1.0
452,R3,R3_celesta,98.5,0.2719311586052141,25,growth,9800,9899,62,D4,85,2,8,D dorian,0.4076041718722103,1.0,0.25965579302607056,0.43188279780280237,-1,5,0.46730078438975026,0.25965579302607056,0.4076041718722103,0.46730078438975026,0.5795686472702383,1.0
47,R1,R1_marimba,98.75,0.30682483086193024,25,growth,9800,9899,74,D5,89,0,12,D dorian,0.4779643628665027,0.9911469203539641,0.4341241543096512,0.39800584303397246,1,5,0.45808702530973666,0.4341241543096512,0.4779643628665027,0.45808702530973666,0.6262280142317923,0.9911469203539641
251,R2,R2_harp,98.75,0.3498292457634631,25,growth,9800,9899,81,A5,102,1,46,D dorian,0.6597944847120861,1.0,0.6491462288173154,0.5550749935397056,1,5,0.6438881755069852,0.6491462288173154,0.6597944847120861,0.6438881755069852,0.7853717363764036,1.0
453,R3,R3_celesta,98.75,0.2719311586052141,25,growth,9800,9899,62,D4,85,2,8,D dorian,0.4076041718722103,1.0,0.25965579302607056,0.43188279780280237,-1,9,0.46730078438975026,0.25965579302607056,0.4076041718722103,0.46730078438975026,0.5795686472702383,1.0
48,R1,R1_marimba,99.0,0.3065085036094597,25,growth,9900,9999,74,D5,79,0,12,D dorian,0.4780395418859331,0.9956027035409348,0.43254251804729843,0.3864714669042837,1,9,0.4581655030293953,0.43254251804729843,0.4780395418859331,0.4581655030293953,0.5063467803184983,0.9956027035409348
252,R2,R2_harp,99.0,0.3497360984573049,25,growth,9900,9999,81,A5,93,1,46,D dorian,0.6601153065759803,1.0,0.6486804922865246,0.5233536622507176,1,9,0.6438371905183871,0.6486804922865246,0.6601153065759803,0.6438371905183871,0.6717894227025764,1.0
454,R3,R3_celesta,99.0,0.2722938733450887,25,growth,9900,9999,62,D4,83,2,8,D dorian,0.4072280558350267,1.0,0.26146936672544346,0.48921963979096067,-1,5,0.46723434959586874,0.26146936672544346,0.4072280558350267,0.46723434959586874,0.5592136882425289,1.0
49,R1,R1_marimba,99.5,0.3065085036094597,25,growth,9900,9999,74,D5,79,0,12,D dorian,0.4780395418859331,0.9956027035409348,0.43254251804729843,0.3864714669042837,1,9,0.4581655030293953,0.43254251804729843,0.4780395418859331,0.4581655030293953,0.5063467803184983,0.9956027035409348
253,R2,R2_harp,99.5,0.3497360984573049,25,growth,9900,9999,81,A5,93,1,46,D dorian,0.6601153065759803,1.0,0.6486804922865246,0.5233536622507176,1,9,0.6438371905183871,0.6486804922865246,0.6601153065759803,0.6438371905183871,0.6717894227025764,1.0
455,R3,R3_celesta,99.5,0.2722938733450887,25,growth,9900,9999,62,D4,83,2,8,D dorian,0.4072280558350267,1.0,0.26146936672544346,0.48921963979096067,-1,9,0.46723434959586874,0.26146936672544346,0.4072280558350267,0.46723434959586874,0.5592136882425289,1.0
254,R2,R2_harp,99.75,0.3497360984573049,25,growth,9900,9999,81,A5,93,1,46,D dorian,0.6601153065759803,1.0,0.6486804922865246,0.5233536622507176,1,5,0.6438371905183871,0.6486804922865246,0.6601153065759803,0.6438371905183871,0.6717894227025764,1.0
456,R3,R3_celesta,99.75,0.2722938733450887,25,growth,9900,9999,62,D4,83,2,8,D dorian,0.4072280558350267,1.0,0.26146936672544346,0.48921963979096067,-1,9,0.46723434959586874,0.26146936672544346,0.4072280558350267,0.46723434959586874,0.5592136882425289,1.0
50,R1,R1_marimba,100.0,0.28551937145125694,26,growth,10000,10099,57,A3,68,0,12,D dorian,0.4349355529960674,0.9848625156143852,0.3275968572562847,0.3745452560597469,-1,9,0.51928365651049,0.3275968572562847,0.4349355529960674,0.51928365651049,0.38648542375394196,0.9848625156143852
255,R2,R2_harp,100.0,0.29321766945619543,26,growth,10000,10099,71,B4,83,1,46,D dorian,0.40445641654733533,1.0,0.366088347280977,0.49154049715342335,-1,5,0.5274151251648498,0.366088347280977,0.40445641654733533,0.5274151251648498,0.5582282573600735,1.0
457,R3,R3_celesta,100.0,0.37521979115870846,26,growth,10000,10099,81,A5,82,2,8,D dorian,0.5545459135062276,1.0,0.7760989557935423,0.5465958970720204,1,10,0.7687917547509906,0.7760989557935423,0.5545459135062276,0.7687917547509906,0.5388713340413592,1.0
51,R1,R1_marimba,100.5,0.28551937145125694,26,growth,10000,10099,47,B2,68,0,12,D dorian,0.4349355529960674,0.9848625156143852,0.3275968572562847,0.3745452560597469,-1,5,0.51928365651049,0.3275968572562847,0.4349355529960674,0.51928365651049,0.38648542375394196,0.9848625156143852
256,R2,R2_harp,100.5,0.29321766945619543,26,growth,10000,10099,55,G3,83,1,46,D dorian,0.40445641654733533,1.0,0.366088347280977,0.49154049715342335,-1,9,0.5274151251648498,0.366088347280977,0.40445641654733533,0.5274151251648498,0.5582282573600735,1.0
458,R3,R3_celesta,100.5,0.37521979115870846,26,growth,10000,10099,88,E6,82,2,8,D dorian,0.5545459135062276,1.0,0.7760989557935423,0.5465958970720204,1,6,0.7687917547509906,0.7760989557935423,0.5545459135062276,0.7687917547509906,0.5388713340413592,1.0
52,R1,R1_marimba,100.75,0.28551937145125694,26,growth,10000,10099,40,E2,68,0,12,D dorian,0.4349355529960674,0.9848625156143852,0.3275968572562847,0.3745452560597469,-1,5,0.51928365651049,0.3275968572562847,0.4349355529960674,0.51928365651049,0.38648542375394196,0.9848625156143852
257,R2,R2_harp,100.75,0.29321766945619543,26,growth,10000,10099,55,G3,83,1,46,D dorian,0.40445641654733533,1.0,0.366088347280977,0.49154049715342335,-1,5,0.5274151251648498,0.366088347280977,0.40445641654733533,0.5274151251648498,0.5582282573600735,1.0
459,R3,R3_celesta,100.75,0.37521979115870846,26,growth,10000,10099,88,E6,82,2,8,D dorian,0.5545459135062276,1.0,0.7760989557935423,0.5465958970720204,1,10,0.7687917547509906,0.7760989557935423,0.5545459135062276,0.7687917547509906,0.5388713340413592,1.0
53,R1,R1_marimba,101.0,0.2852564012934535,26,growth,10100,10199,36,C2,58,0,12,D dorian,0.43480823200187857,0.9819976109097451,0.32628200646726735,0.3630594544919847,-1,9,0.5192242950778714,0.32628200646726735,0.43480823200187857,0.5192242950778714,0.26665091336083196,0.9819976109097451
258,R2,R2_harp,101.0,0.29304219622543415,26,growth,10100,10199,55,G3,73,1,46,D dorian,0.40460793308599896,1.0,0.36521098112717065,0.4600658473718631,-1,5,0.527468323483855,0.36521098112717065,0.40460793308599896,0.527468323483855,0.4446438053430591,1.0
460,R3,R3_celesta,101.0,0.3749343506120978,26,growth,10100,10199,88,E6,80,2,8,D dorian,0.5544900041468493,1.0,0.7746717530604887,0.6038895173208938,1,10,0.7688112167299685,0.7746717530604887,0.5544900041468493,0.7688112167299685,0.5184641161016377,1.0
54,R1,R1_marimba,101.5,0.2852564012934535,26,growth,10100,10199,36,C2,58,0,12,D dorian,0.43480823200187857,0.9819976109097451,0.32628200646726735,0.3630594544919847,-1,5,0.5192242950778714,0.32628200646726735,0.43480823200187857,0.5192242950778714,0.26665091336083196,0.9819976109097451
259,R2,R2_harp,101.5,0.29304219622543415,26,growth,10100,10199,55,G3,73,1,46,D dorian,0.40460793308599896,1.0,0.36521098112717065,0.4600658473718631,-1,5,0.527468323483855,0.36521098112717065,0.40460793308599896,0.527468323483855,0.4446438053430591,1.0
461,R3,R3_celesta,101.5,0.3749343506120978,26,growth,10100,10199,88,E6,80,2,8,D dorian,0.5544900041468493,1.0,0.7746717530604887,0.6038895173208938,1,10,0.7688112167299685,0.7746717530604887,0.5544900041468493,0.7688112167299685,0.5184641161016377,1.0
55,R1,R1_marimba,101.75,0.2852564012934535,26,growth,10100,10199,36,C2,58,0,12,D dorian,0.43480823200187857,0.9819976109097451,0.32628200646726735,0.3630594544919847,-1,5,0.5192242950778714,0.32628200646726735,0.43480823200187857,0.5192242950778714,0.26665091336083196,0.9819976109097451
260,R2,R2_harp,101.75,0.29304219622543415,26,growth,10100,10199,55,G3,73,1,46,D dorian,0.40460793308599896,1.0,0.36521098112717065,0.4600658473718631,-1,9,0.527468323483855,0.36521098112717065,0.40460793308599896,0.527468323483855,0.4446438053430591,1.0
462,R3,R3_celesta,101.75,0.3749343506120978,26,growth,10100,10199,88,E6,80,2,8,D dorian,0.5544900041468493,1.0,0.7746717530604887,0.6038895173208938,1,6,0.7688112167299685,0.7746717530604887,0.5544900041468493,0.7688112167299685,0.5184641161016377,1.0
